Column1,Material,N_p,L_t,P_t,N_t,d_o,d_i,A,d_shell,V_tubes,V_shell,h_o,h_i,U,e,A_req,U_o_guess,T_o,dT_lm,m_dot_c,D_s/Lt
248162,3,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,1.10339366,19.80654118,7696.755544,6060.535054,2664.44003,0.61368427,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.053374809
248181,3,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2481.634625,0.654536879,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.053374809
248257,3,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,1.10339366,19.80654118,7696.755544,6060.535054,2664.44003,0.61368427,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.053374809
248276,3,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2481.634625,0.654536879,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.053374809
248352,3,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,1.10339366,19.80654118,7696.755544,6060.535054,2664.44003,0.61368427,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.053374809
248371,3,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2481.634625,0.654536879,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.053374809
248447,3,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,1.10339366,19.80654118,7696.755544,6060.535054,2664.44003,0.61368427,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.053374809
248466,3,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2481.634625,0.654536879,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.053374809
248542,3,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,1.10339366,19.80654118,7696.755544,6060.535054,2664.44003,0.61368427,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.053374809
248561,3,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2481.634625,0.654536879,14.29463939,4475,77.48714792,38.21428454,15.58316214,0.053374809
248637,3,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,1.10339366,19.80654118,7696.755544,6060.535054,2664.44003,0.61368427,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.053374809
248656,3,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2481.634625,0.654536879,12.69846378,5037.5,77.48714792,38.21428454,15.58316214,0.053374809
248732,3,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,1.10339366,19.80654118,7696.755544,6060.535054,2664.44003,0.61368427,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.053374809
248751,3,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2481.634625,0.654536879,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.053374809
278771,4,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2373.87793,0.638219582,58.15319207,1100,77.48714792,38.21428454,15.58316214,0.053374809
278866,4,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2373.87793,0.638219582,38.47730002,1662.5,77.48714792,38.21428454,15.58316214,0.053374809
278961,4,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2373.87793,0.638219582,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.053374809
279056,4,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2373.87793,0.638219582,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.053374809
279151,4,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2373.87793,0.638219582,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.053374809
279246,4,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2373.87793,0.638219582,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.053374809
279341,4,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2373.87793,0.638219582,14.29463939,4475,77.48714792,38.21428454,15.58316214,0.053374809
279436,4,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2373.87793,0.638219582,12.69846378,5037.5,77.48714792,38.21428454,15.58316214,0.053374809
279531,4,4,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.355832062,0.920802288,18.6580606,7696.755544,5356.240696,2373.87793,0.638219582,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.053374809
313824,0,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2567.668312,0.629028716,58.15319207,1100,77.48714792,38.21428454,15.58316214,0.050957879
313919,0,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2567.668312,0.629028716,38.47730002,1662.5,77.48714792,38.21428454,15.58316214,0.050957879
314014,0,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2567.668312,0.629028716,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.050957879
314109,0,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2567.668312,0.629028716,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.050957879
314204,0,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2567.668312,0.629028716,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.050957879
314299,0,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2567.668312,0.629028716,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.050957879
314394,0,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2567.668312,0.629028716,14.29463939,4475,77.48714792,38.21428454,15.58316214,0.050957879
314489,0,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2567.668312,0.629028716,12.69846378,5037.5,77.48714792,38.21428454,15.58316214,0.050957879
314584,0,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2567.668312,0.629028716,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.050957879
344604,1,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2611.33899,0.635232891,58.15319207,1100,77.48714792,38.21428454,15.58316214,0.050957879
344699,1,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2611.33899,0.635232891,38.47730002,1662.5,77.48714792,38.21428454,15.58316214,0.050957879
344794,1,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2611.33899,0.635232891,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.050957879
344889,1,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2611.33899,0.635232891,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.050957879
344984,1,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2611.33899,0.635232891,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.050957879
345079,1,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2611.33899,0.635232891,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.050957879
345174,1,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2611.33899,0.635232891,14.29463939,4475,77.48714792,38.21428454,15.58316214,0.050957879
345269,1,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2611.33899,0.635232891,12.69846378,5037.5,77.48714792,38.21428454,15.58316214,0.050957879
345364,1,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2611.33899,0.635232891,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.050957879
406164,3,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2412.207123,0.606073795,58.15319207,1100,77.48714792,38.21428454,15.58316214,0.050957879
406259,3,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2412.207123,0.606073795,38.47730002,1662.5,77.48714792,38.21428454,15.58316214,0.050957879
406354,3,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2412.207123,0.606073795,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.050957879
406449,3,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2412.207123,0.606073795,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.050957879
406544,3,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2412.207123,0.606073795,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.050957879
406639,3,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2412.207123,0.606073795,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.050957879
406734,3,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2412.207123,0.606073795,14.29463939,4475,77.48714792,38.21428454,15.58316214,0.050957879
406829,3,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2412.207123,0.606073795,12.69846378,5037.5,77.48714792,38.21428454,15.58316214,0.050957879
406924,3,6,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.407663035,0.946931549,14.21523312,7498.927981,5219.299117,2412.207123,0.606073795,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.050957879
156470,0,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2741.500444,0.731665095,47.93931915,1100,65,46.3561575,23.37958717,0.05076205
156565,0,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2741.500444,0.731665095,31.71924876,1662.5,65,46.3561575,23.37958717,0.05076205
156660,0,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2741.500444,0.731665095,23.70033756,2225,65,46.3561575,23.37958717,0.05076205
156755,0,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2741.500444,0.731665095,18.91775823,2787.5,65,46.3561575,23.37958717,0.05076205
156850,0,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2741.500444,0.731665095,15.74126897,3350,65,46.3561575,23.37958717,0.05076205
156945,0,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2741.500444,0.731665095,13.47814724,3912.5,65,46.3561575,23.37958717,0.05076205
157040,0,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2741.500444,0.731665095,11.78396672,4475,65,46.3561575,23.37958717,0.05076205
157135,0,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2741.500444,0.731665095,10.46813917,5037.5,65,46.3561575,23.37958717,0.05076205
157230,0,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2741.500444,0.731665095,9.416651976,5600,65,46.3561575,23.37958717,0.05076205
187250,1,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2784.070116,0.737090826,47.93931915,1100,65,46.3561575,23.37958717,0.05076205
187345,1,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2784.070116,0.737090826,31.71924876,1662.5,65,46.3561575,23.37958717,0.05076205
187440,1,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2784.070116,0.737090826,23.70033756,2225,65,46.3561575,23.37958717,0.05076205
187535,1,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2784.070116,0.737090826,18.91775823,2787.5,65,46.3561575,23.37958717,0.05076205
187630,1,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2784.070116,0.737090826,15.74126897,3350,65,46.3561575,23.37958717,0.05076205
187725,1,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2784.070116,0.737090826,13.47814724,3912.5,65,46.3561575,23.37958717,0.05076205
187820,1,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2784.070116,0.737090826,11.78396672,4475,65,46.3561575,23.37958717,0.05076205
187915,1,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2784.070116,0.737090826,10.46813917,5037.5,65,46.3561575,23.37958717,0.05076205
188010,1,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2784.070116,0.737090826,9.416651976,5600,65,46.3561575,23.37958717,0.05076205
218030,2,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2081.55919,0.631695084,47.93931915,1100,65,46.3561575,23.37958717,0.05076205
218125,2,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2081.55919,0.631695084,31.71924876,1662.5,65,46.3561575,23.37958717,0.05076205
218220,2,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2081.55919,0.631695084,23.70033756,2225,65,46.3561575,23.37958717,0.05076205
218315,2,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2081.55919,0.631695084,18.91775823,2787.5,65,46.3561575,23.37958717,0.05076205
218410,2,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2081.55919,0.631695084,15.74126897,3350,65,46.3561575,23.37958717,0.05076205
218505,2,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2081.55919,0.631695084,13.47814724,3912.5,65,46.3561575,23.37958717,0.05076205
218600,2,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2081.55919,0.631695084,11.78396672,4475,65,46.3561575,23.37958717,0.05076205
218695,2,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2081.55919,0.631695084,10.46813917,5037.5,65,46.3561575,23.37958717,0.05076205
218790,2,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2081.55919,0.631695084,9.416651976,5600,65,46.3561575,23.37958717,0.05076205
248810,3,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2588.946344,0.711285153,47.93931915,1100,65,46.3561575,23.37958717,0.05076205
248905,3,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2588.946344,0.711285153,31.71924876,1662.5,65,46.3561575,23.37958717,0.05076205
249000,3,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2588.946344,0.711285153,23.70033756,2225,65,46.3561575,23.37958717,0.05076205
249095,3,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2588.946344,0.711285153,18.91775823,2787.5,65,46.3561575,23.37958717,0.05076205
249190,3,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2588.946344,0.711285153,15.74126897,3350,65,46.3561575,23.37958717,0.05076205
249285,3,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2588.946344,0.711285153,13.47814724,3912.5,65,46.3561575,23.37958717,0.05076205
249380,3,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2588.946344,0.711285153,11.78396672,4475,65,46.3561575,23.37958717,0.05076205
249475,3,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2588.946344,0.711285153,10.46813917,5037.5,65,46.3561575,23.37958717,0.05076205
249570,3,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2588.946344,0.711285153,9.416651976,5600,65,46.3561575,23.37958717,0.05076205
279590,4,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2471.888643,0.694603755,47.93931915,1100,65,46.3561575,23.37958717,0.05076205
279685,4,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2471.888643,0.694603755,31.71924876,1662.5,65,46.3561575,23.37958717,0.05076205
279780,4,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2471.888643,0.694603755,23.70033756,2225,65,46.3561575,23.37958717,0.05076205
279875,4,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2471.888643,0.694603755,18.91775823,2787.5,65,46.3561575,23.37958717,0.05076205
279970,4,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2471.888643,0.694603755,15.74126897,3350,65,46.3561575,23.37958717,0.05076205
280065,4,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2471.888643,0.694603755,13.47814724,3912.5,65,46.3561575,23.37958717,0.05076205
280160,4,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2471.888643,0.694603755,11.78396672,4475,65,46.3561575,23.37958717,0.05076205
280255,4,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2471.888643,0.694603755,10.46813917,5037.5,65,46.3561575,23.37958717,0.05076205
280350,4,4,8,0.0333375,70,0.02667,0.0209296,46.9203146,0.406096398,0.983734113,16.15298317,8657.054238,5408.311962,2471.888643,0.694603755,9.416651976,5600,65,46.3561575,23.37958717,0.05076205
1732,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2826.298921,0.635371972,52.34634274,1100,71.24357396,42.45344589,18.70270242,0.050058759
1751,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2621.462584,0.674618477,58.15319207,1100,77.48714792,38.21428454,15.58316214,0.050058759
1827,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2826.298921,0.635371972,34.63517414,1662.5,71.24357396,42.45344589,18.70270242,0.050058759
1846,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2621.462584,0.674618477,38.47730002,1662.5,77.48714792,38.21428454,15.58316214,0.050058759
1922,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2826.298921,0.635371972,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.050058759
1941,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2621.462584,0.674618477,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.050058759
2017,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2826.298921,0.635371972,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.050058759
2036,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2621.462584,0.674618477,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.050058759
2112,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2826.298921,0.635371972,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.050058759
2131,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2621.462584,0.674618477,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.050058759
2207,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2826.298921,0.635371972,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.050058759
2226,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2621.462584,0.674618477,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.050058759
2302,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2826.298921,0.635371972,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.050058759
2321,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2621.462584,0.674618477,14.29463939,4475,77.48714792,38.21428454,15.58316214,0.050058759
2397,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2826.298921,0.635371972,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.050058759
2416,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2621.462584,0.674618477,12.69846378,5037.5,77.48714792,38.21428454,15.58316214,0.050058759
2492,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2826.298921,0.635371972,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.050058759
2511,0,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2621.462584,0.674618477,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.050058759
32512,1,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2871.564542,0.641216305,52.34634274,1100,71.24357396,42.45344589,18.70270242,0.050058759
32531,1,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2660.359558,0.679994217,58.15319207,1100,77.48714792,38.21428454,15.58316214,0.050058759
32607,1,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2871.564542,0.641216305,34.63517414,1662.5,71.24357396,42.45344589,18.70270242,0.050058759
32626,1,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2660.359558,0.679994217,38.47730002,1662.5,77.48714792,38.21428454,15.58316214,0.050058759
32702,1,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2871.564542,0.641216305,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.050058759
32721,1,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2660.359558,0.679994217,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.050058759
32797,1,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2871.564542,0.641216305,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.050058759
32816,1,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2660.359558,0.679994217,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.050058759
32892,1,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2871.564542,0.641216305,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.050058759
32911,1,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2660.359558,0.679994217,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.050058759
32987,1,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2871.564542,0.641216305,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.050058759
33006,1,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,0.920802288,21.21187311,7696.755544,5356.240696,2660.359558,0.679994217,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.050058759
33082,1,2,6.666666667,0.0333375,50,0.02667,0.0209296,27.92875869,0.333725057,1.10339366,22.51755138,7696.755544,6060.535054,2871.564542,0.641216305,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.050058759
